Event,Site,Date,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,Variant,TimeControl,ECO,Termination
Rated bullet game,https://lichess.org/qraMI9Dm,2023.04.12,thomas123456,vanya1995-1997,1-0,2023.04.12,11:33:37,1993,1998,+6,-6,Standard,60+0,B21,Normal
Rated bullet game,https://lichess.org/th2iZYHu,2023.04.12,vanya1995-1997,thomas123456,0-1,2023.04.12,11:31:33,2004,1987,-6,+6,Standard,60+0,D02,Time forfeit
Rated bullet game,https://lichess.org/9YPSFTvD,2023.04.12,thomas123456,vanya1995-1997,1-0,2023.04.12,11:29:29,1980,2010,+7,-6,Standard,60+0,B32,Time forfeit
Rated bullet game,https://lichess.org/v0orntST,2023.04.12,Eidohntlaiktschess,thomas123456,1-0,2023.04.12,11:28:19,2025,1986,+5,-6,Standard,60+0,B00,Normal
Rated bullet game,https://lichess.org/2FVTmGb0,2023.04.12,thomas123456,EugeneB1919,0-1,2023.04.12,11:26:12,1991,1999,-5,+6,Standard,60+0,B46,Normal
Rated bullet game,https://lichess.org/axkq8AcY,2023.04.12,EugeneB1919,thomas123456,0-1,2023.04.12,11:23:54,2005,1985,-6,+6,Standard,60+0,C91,Time forfeit
Rated bullet game,https://lichess.org/DIIozpaE,2023.04.12,thomas123456,bravehero,0-1,2023.04.12,11:21:53,1991,1951,-6,+7,Standard,60+0,B00,Time forfeit
Rated bullet game,https://lichess.org/I950zJqH,2023.04.12,KurapikaKurta1,thomas123456,0-1,2023.04.12,11:20:49,2122,1983,-8,+8,Standard,60+0,C45,Normal
Rated bullet game,https://lichess.org/HKKXBikR,2023.04.12,vanya1995-1997,thomas123456,0-1,2023.04.12,11:18:49,2022,1977,-6,+6,Standard,60+0,D02,Time forfeit
Rated bullet game,https://lichess.org/CvcVEqPf,2023.04.12,thomas123456,vanya1995-1997,0-1,2023.04.12,11:17:10,1982,2017,-5,+5,Standard,60+0,B44,Normal
Rated bullet game,https://lichess.org/T5qVAcLp,2023.04.12,vanya1995-1997,thomas123456,1-0,2023.04.12,11:15:41,2012,1987,+5,-5,Standard,60+0,D02,Normal
Rated bullet game,https://lichess.org/mrw4bDA0,2023.04.12,thomas123456,vanya1995-1997,1-0,2023.04.12,11:13:36,1981,2018,+6,-6,Standard,60+0,B32,Time forfeit
Rated bullet game,https://lichess.org/4wEMrv59,2023.04.12,MaxiLian,thomas123456,0-1,2023.04.12,11:11:09,2072,1974,-7,+7,Standard,60+0,A02,Time forfeit
Rated bullet game,https://lichess.org/wHEAg6vc,2023.04.12,Zibanani,thomas123456,1-0,2023.04.12,11:08:57,2031,1978,+5,-4,Standard,60+0,C45,Normal
Rated bullet game,https://lichess.org/9ArisdN0,2023.04.12,thomas123456,Emir-Az,1-0,2023.04.12,11:07:03,1972,2016,+6,-6,Standard,60+0,C00,Time forfeit
Rated bullet game,https://lichess.org/gtxZyqov,2023.04.12,Emir-Az,thomas123456,1-0,2023.04.12,11:04:53,2011,1977,+5,-5,Standard,60+0,A40,Time forfeit
Rated bullet game,https://lichess.org/fA7evkyN,2023.04.12,thomas123456,Emir-Az,0-1,2023.04.12,11:03:07,1982,2006,-5,+5,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/UT8ByOEH,2023.04.12,Dobermann061,thomas123456,0-1,2023.04.12,11:01:01,1982,1976,-6,+6,Standard,60+0,A40,Time forfeit
Rated bullet game,https://lichess.org/7zOCmacO,2023.04.12,VF16,thomas123456,0-1,2023.04.12,10:58:43,2087,1969,-7,+7,Standard,60+0,A04,Time forfeit
Rated bullet game,https://lichess.org/MmIGFiY0,2023.04.12,thomas123456,VF16,1/2-1/2,2023.04.12,10:56:48,1967,2089,+2,-2,Standard,60+0,B06,Normal
Rated bullet game,https://lichess.org/KJRd9QGp,2023.04.12,Tree23,thomas123456,0-1,2023.04.12,10:54:46,1943,1961,-5,+6,Standard,60+0,A00,Time forfeit
Rated bullet game,https://lichess.org/IfHMBMH2,2023.04.12,thomas123456,Tree23,1-0,2023.04.12,10:52:34,1956,1949,+5,-6,Standard,60+0,B10,Time forfeit
Rated bullet game,https://lichess.org/w30EiUlm,2023.04.12,hamedmazouz,thomas123456,1-0,2023.04.12,10:50:21,1939,1962,+6,-6,Standard,60+0,A00,Time forfeit
Rated bullet game,https://lichess.org/oIfVUQaT,2023.04.12,Aplen,thomas123456,0-1,2023.04.12,10:49:28,1939,1956,-6,+6,Standard,60+0,A00,Normal
Rated bullet game,https://lichess.org/oEnzMINg,2023.04.12,thomas123456,Gaby666,1-0,2023.04.12,09:24:59,1951,1944,+5,-6,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/Kxo8oOWJ,2023.04.12,DrQJ,thomas123456,1-0,2023.04.12,09:24:41,2001,1956,+5,-5,Standard,60+0,A00,Normal
Rated bullet game,https://lichess.org/5oVdzwWs,2023.04.12,thomas123456,DrQJ,0-1,2023.04.12,09:23:25,1961,1996,-5,+5,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/3IBSHaf5,2023.04.12,DrQJ,thomas123456,0-1,2023.04.12,09:21:33,2002,1954,-6,+7,Standard,60+0,A00,Time forfeit
Rated bullet game,https://lichess.org/BCE5b2Ne,2023.04.12,thomas123456,DrQJ,0-1,2023.04.12,09:20:03,1959,1997,-5,+5,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/ZVppKm8m,2023.04.12,DrQJ,thomas123456,1-0,2023.04.12,09:18:49,1992,1964,+5,-5,Standard,60+0,A00,Normal
Rated bullet game,https://lichess.org/UpPNgoBf,2023.04.12,thomas123456,DrQJ,0-1,2023.04.12,09:17:57,1970,1986,-6,+6,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/nFCITgvX,2023.04.12,DrQJ,thomas123456,1-0,2023.04.12,09:17:17,1981,1975,+5,-5,Standard,60+0,A00,Normal
Rated bullet game,https://lichess.org/uow1kKRL,2023.04.12,thomas123456,DrQJ,1-0,2023.04.12,09:15:15,1969,1987,+6,-6,Standard,60+0,C00,Time forfeit
Rated bullet game,https://lichess.org/486OM5A8,2023.04.12,ksiaao,thomas123456,0-1,2023.04.12,09:14:11,1951,1964,-6,+5,Standard,60+0,A01,Normal
Rated bullet game,https://lichess.org/WPueHsja,2023.04.12,thomas123456,cmanthan07,1-0,2023.04.12,09:11:52,1958,1960,+6,-6,Standard,60+0,B01,Time forfeit
Rated bullet game,https://lichess.org/2mVBb9PY,2023.04.12,Chrisjaadugar,thomas123456,0-1,2023.04.12,09:10:37,1947,1952,-6,+6,Standard,60+0,C46,Time forfeit
Rated bullet game,https://lichess.org/4FX5eLgF,2023.04.12,burns88,thomas123456,1-0,2023.04.12,09:08:28,2087,1956,+3,-4,Standard,60+0,B00,Time forfeit
Rated bullet game,https://lichess.org/69DyrE00,2023.04.12,thomas123456,Drfrancis,1-0,2023.04.12,09:06:31,1950,1966,+6,-6,Standard,60+0,B21,Normal
Rated bullet game,https://lichess.org/e0xYBtzP,2023.04.12,Drfrancis,thomas123456,0-1,2023.04.12,09:04:28,1972,1944,-6,+6,Standard,60+0,A00,Time forfeit
Rated bullet game,https://lichess.org/YsZbVrbS,2023.04.12,thomas123456,Drfrancis,0-1,2023.04.12,09:02:57,1949,1966,-5,+6,Standard,60+0,B21,Normal
Rated bullet game,https://lichess.org/wQzepUrx,2023.04.12,Drfrancis,thomas123456,0-1,2023.04.12,09:00:56,1972,1943,-6,+6,Standard,60+0,A00,Time forfeit
Rated bullet game,https://lichess.org/AvLyGzSB,2023.04.12,thomas123456,Robin_21,1/2-1/2,2023.04.12,08:59:20,1943,1949,+0,-1,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/ZDhMhru6,2023.04.12,thomas123456,frodos8,1-0,2023.04.12,08:58:06,1938,1867,+5,-4,Standard,60+0,B72,Normal
Rated bullet game,https://lichess.org/6TmyHJ0N,2023.04.12,thomas123456,sunchoppensteinn,1-0,2023.04.12,08:56:17,1931,2015,+7,-7,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/N481U8OX,2023.04.12,sunchoppensteinn,thomas123456,1-0,2023.04.12,08:55:16,2011,1936,+4,-5,Standard,60+0,A00,Normal
Rated bullet game,https://lichess.org/l3KW11v2,2023.04.12,thomas123456,sunchoppensteinn,1-0,2023.04.12,08:53:46,1928,2018,+8,-7,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/SVs7QbTC,2023.04.12,sunchoppensteinn,thomas123456,1-0,2023.04.12,08:52:30,2014,1933,+4,-5,Standard,60+0,A04,Normal
Rated bullet game,https://lichess.org/PPHZhkxh,2023.04.12,thomas123456,sunchoppensteinn,0-1,2023.04.12,08:50:33,1937,2009,-4,+5,Standard,60+0,B01,Time forfeit
Rated bullet game,https://lichess.org/lropAtFR,2023.04.12,sunchoppensteinn,thomas123456,1-0,2023.04.12,08:49:16,2004,1942,+5,-5,Standard,60+0,A05,Normal
Rated bullet game,https://lichess.org/CftSByiM,2023.04.12,thomas123456,sunchoppensteinn,0-1,2023.04.12,08:48:17,1947,1999,-5,+5,Standard,60+0,A06,Normal
Rated bullet game,https://lichess.org/lqjXFdV7,2023.04.12,sunchoppensteinn,thomas123456,1-0,2023.04.12,08:46:32,1994,1952,+5,-5,Standard,60+0,A05,Normal
Rated bullet game,https://lichess.org/D2uYFJRK,2023.04.12,thomas123456,sunchoppensteinn,0-1,2023.04.12,08:44:46,1957,1989,-5,+5,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/nOKFVpbb,2023.04.12,sunchoppensteinn,thomas123456,1-0,2023.04.12,08:42:57,1984,1962,+5,-5,Standard,60+0,A00,Time forfeit
Rated bullet game,https://lichess.org/YAfPcidd,2023.04.12,thomas123456,sunchoppensteinn,0-1,2023.04.12,08:41:04,1968,1978,-6,+6,Standard,60+0,B01,Time forfeit
Rated bullet game,https://lichess.org/9G35mUIu,2023.04.12,sunchoppensteinn,thomas123456,1-0,2023.04.12,08:38:54,1972,1974,+6,-6,Standard,60+0,A05,Time forfeit
Rated bullet game,https://lichess.org/aEFp1r3N,2023.04.12,thomas123456,sunchoppensteinn,1/2-1/2,2023.04.12,08:36:45,1974,1972,+0,+0,Standard,60+0,B01,Time forfeit
Rated bullet game,https://lichess.org/rdY4PGCq,2023.04.12,sunchoppensteinn,thomas123456,0-1,2023.04.12,08:34:52,1978,1968,-6,+6,Standard,60+0,A00,Time forfeit
Rated bullet game,https://lichess.org/DOAHtjjH,2023.04.12,nebuer00,thomas123456,0-1,2023.04.12,08:32:43,1995,1961,-6,+7,Standard,60+0,A40,Time forfeit
Rated bullet game,https://lichess.org/4MAQG5Vk,2023.04.12,thomas123456,Avantiragazzi,0-1,2023.04.12,08:30:42,1967,1949,-6,+6,Standard,60+0,C00,Time forfeit
Rated bullet game,https://lichess.org/NVzPF6L3,2023.04.11,thomas123456,crazfa,1-0,2023.04.11,14:24:34,1962,1941,+5,-5,Standard,60+0,B06,Normal
Rated bullet game,https://lichess.org/2yjKsrV3,2023.04.11,Darkcreative,thomas123456,1-0,2023.04.11,14:22:18,1953,1968,+6,-6,Standard,60+0,B06,Time forfeit
Rated bullet game,https://lichess.org/EuiPJjN0,2023.04.11,thomas123456,Darkcreative,0-1,2023.04.11,14:20:47,1974,1947,-6,+6,Standard,60+0,B02,Normal
Rated bullet game,https://lichess.org/rmYZEE4c,2023.04.11,Darkcreative,thomas123456,1-0,2023.04.11,14:19:18,1941,1980,+6,-6,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/HJ6Gu5iB,2023.04.11,thomas123456,Darkcreative,1-0,2023.04.11,14:17:09,1975,1946,+5,-5,Standard,60+0,B06,Time forfeit
Rated bullet game,https://lichess.org/6lgPPssN,2023.04.11,Darkcreative,thomas123456,0-1,2023.04.11,14:15:08,1951,1970,-5,+5,Standard,60+0,C30,Time forfeit
Rated bullet game,https://lichess.org/mdGLvcp3,2023.04.11,thomas123456,Yuvarajrooney,0-1,2023.04.11,14:12:39,1976,1940,-6,+6,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/aUakIzW3,2023.04.11,Yuvarajrooney,thomas123456,1-0,2023.04.11,14:10:24,1933,1982,+7,-6,Standard,60+0,C44,Time forfeit
Rated bullet game,https://lichess.org/eqQeyrTe,2023.04.11,thomas123456,Yuvarajrooney,1-0,2023.04.11,14:09:44,1977,1938,+5,-5,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/yoQe9yd1,2023.04.11,HarveyHellbent,thomas123456,0-1,2023.04.11,14:07:39,1948,1972,-6,+5,Standard,60+0,C34,Time forfeit
Rated bullet game,https://lichess.org/EOvHWDef,2023.04.11,thomas123456,binyaminsloutskin,1-0,2023.04.11,14:06:12,1965,2001,+7,-6,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/wPcVzF1s,2023.04.11,thomas123456,Adrenalin-bereg,0-1,2023.04.11,14:04:07,1971,1968,-6,+6,Standard,60+0,A04,Normal
Rated bullet game,https://lichess.org/6KafOdyO,2023.04.11,Adrenalin-bereg,thomas123456,1-0,2023.04.11,14:02:31,1962,1977,+6,-6,Standard,60+0,C23,Normal
Rated bullet game,https://lichess.org/vER86K0V,2023.04.11,thomas123456,Adrenalin-bereg,0-1,2023.04.11,14:01:03,1983,1956,-6,+6,Standard,60+0,B07,Normal
Rated bullet game,https://lichess.org/spr5dXdd,2023.04.11,Adrenalin-bereg,thomas123456,0-1,2023.04.11,13:58:54,1961,1978,-5,+5,Standard,60+0,C23,Time forfeit
Rated bullet game,https://lichess.org/3yRqID1O,2023.04.11,thomas123456,Adrenalin-bereg,1-0,2023.04.11,13:57:02,1972,1967,+6,-6,Standard,60+0,B00,Time forfeit
Rated bullet game,https://lichess.org/otNtJ5BY,2023.04.11,Adrenalin-bereg,thomas123456,1/2-1/2,2023.04.11,13:54:58,1966,1972,+1,+0,Standard,60+0,B06,Time forfeit
Rated bullet game,https://lichess.org/KOshLt5g,2023.04.11,thomas123456,Adrenalin-bereg,1-0,2023.04.11,13:53:04,1966,1972,+6,-6,Standard,60+0,C41,Time forfeit
Rated bullet game,https://lichess.org/2WUzeVuD,2023.04.11,Adrenalin-bereg,thomas123456,1-0,2023.04.11,13:50:54,1966,1972,+6,-6,Standard,60+0,C23,Time forfeit
Rated bullet game,https://lichess.org/O5x0TJJp,2023.04.07,theittai,thomas123456,0-1,2023.04.07,14:10:13,1981,1966,-6,+6,Standard,60+0,A40,Normal
Rated bullet game,https://lichess.org/dG9UzsLd,2023.04.07,thomas123456,theittai,1-0,2023.04.07,14:08:58,1960,1988,+6,-7,Standard,60+0,C50,Normal
Rated bullet game,https://lichess.org/CkNaoFkd,2023.04.07,thomas123456,magnifying,0-1,2023.04.07,14:06:48,1966,1970,-6,+6,Standard,60+0,B32,Time forfeit
Rated bullet game,https://lichess.org/u5zftFVM,2023.04.07,Dokken2009,thomas123456,1-0,2023.04.07,14:04:51,2013,1971,+5,-5,Standard,60+0,C46,Normal
Rated bullet game,https://lichess.org/2lv6kUHX,2023.04.07,thomas123456,royee24,1-0,2023.04.07,14:03:35,1965,1959,+6,-6,Standard,60+0,B21,Normal
Rated bullet game,https://lichess.org/xWeRxdDB,2023.04.07,royee24,thomas123456,1-0,2023.04.07,14:01:32,1953,1971,+6,-6,Standard,60+0,C25,Time forfeit
Rated bullet game,https://lichess.org/Oi7wVRZR,2023.04.07,bbkid,thomas123456,1-0,2023.04.07,13:59:35,1939,1977,+7,-6,Standard,60+0,A40,Normal
Rated bullet game,https://lichess.org/DOsgiz8y,2023.04.07,thomas123456,tulpana26,1-0,2023.04.07,13:57:28,1973,1890,+4,-38,Standard,60+0,C20,Normal
Rated bullet game,https://lichess.org/iyyZtsSL,2023.04.07,Chandra47,thomas123456,0-1,2023.04.07,13:55:36,2020,1966,-7,+7,Standard,60+0,C44,Normal
Rated bullet game,https://lichess.org/tyBDkayv,2023.04.07,thomas123456,Chandra47,1/2-1/2,2023.04.07,13:53:36,1965,2021,+1,-1,Standard,60+0,C20,Normal
Rated bullet game,https://lichess.org/zEZYLvWl,2023.04.07,Igor_19572020,thomas123456,0-1,2023.04.07,13:51:56,1915,1960,-5,+5,Standard,60+0,A06,Normal
Rated bullet game,https://lichess.org/dSrcZce8,2023.04.07,thomas123456,Igor_19572020,1-0,2023.04.07,13:50:10,1955,1920,+5,-5,Standard,60+0,B23,Time forfeit
Rated bullet game,https://lichess.org/W0czQtEE,2023.04.07,Igor_19572020,thomas123456,0-1,2023.04.07,13:49:02,1925,1950,-5,+5,Standard,60+0,C50,Normal
Rated bullet game,https://lichess.org/0amkMwng,2023.04.07,thomas123456,Igor_19572020,0-1,2023.04.07,13:47:20,1956,1919,-6,+6,Standard,60+0,B00,Normal
Rated bullet game,https://lichess.org/S36dMouz,2023.04.07,josuebotvinnik,thomas123456,0-1,2023.04.07,13:41:41,1916,1951,-5,+5,Standard,60+0,C44,Time forfeit
Rated bullet game,https://lichess.org/4KxAfS0t,2023.04.07,Rogue96,thomas123456,1-0,2023.04.07,13:40:32,1842,1958,+7,-7,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/Z9ln15XW,2023.04.07,thomas123456,Rogue96,0-1,2023.04.07,13:38:23,1966,1834,-8,+8,Standard,60+0,B01,Time forfeit
Rated bullet game,https://lichess.org/WsjUgIgF,2023.04.07,Rogue96,thomas123456,1-0,2023.04.07,13:36:29,1826,1974,+8,-8,Standard,60+0,C46,Normal
Rated bullet game,https://lichess.org/WBizZw10,2023.04.07,merenguemerengue,thomas123456,1-0,2023.04.07,13:24:22,1915,1981,+7,-7,Standard,60+0,A40,Normal
Rated bullet game,https://lichess.org/1BixoAFS,2023.04.07,thomas123456,merenguemerengue,0-1,2023.04.07,13:22:16,1988,1908,-7,+7,Standard,60+0,C00,Time forfeit
Rated bullet game,https://lichess.org/cGKAil4g,2023.04.07,thomas123456,R00kst3r,0-1,2023.04.07,13:20:14,1993,2000,-5,+6,Standard,60+0,B00,Time forfeit
Rated bullet game,https://lichess.org/ksYS3l9r,2023.04.07,FrtTrhnc,thomas123456,1-0,2023.04.07,13:18:05,1899,2001,+7,-8,Standard,60+0,A40,Time forfeit
Rated bullet game,https://lichess.org/cpKwFuW7,2023.04.06,HorseyGoBrrr,thomas123456,0-1,2023.04.06,17:55:24,1984,1995,-5,+6,Standard,60+0,A20,Normal
Rated bullet game,https://lichess.org/RHlw5ha5,2023.04.06,thomas123456,HorseyGoBrrr,1/2-1/2,2023.04.06,17:53:29,1995,1984,+0,+0,Standard,60+0,B40,Normal
Rated bullet game,https://lichess.org/cfqX3ZyK,2023.04.06,HorseyGoBrrr,thomas123456,0-1,2023.04.06,17:51:23,1990,1990,-6,+5,Standard,60+0,D08,Normal
Rated bullet game,https://lichess.org/5BSHnm5K,2023.04.06,thomas123456,HorseyGoBrrr,1-0,2023.04.06,17:50:13,1984,1995,+6,-5,Standard,60+0,B40,Normal
Rated bullet game,https://lichess.org/i5wSjfhh,2023.04.06,HorseyGoBrrr,thomas123456,1-0,2023.04.06,17:48:40,1990,1989,+5,-5,Standard,60+0,D21,Normal
Rated bullet game,https://lichess.org/pgoTCs44,2023.04.06,thomas123456,HorseyGoBrrr,1-0,2023.04.06,17:47:44,1983,1996,+6,-6,Standard,60+0,B21,Normal
Rated bullet game,https://lichess.org/1Fr04v4L,2023.04.06,HorseyGoBrrr,thomas123456,0-1,2023.04.06,17:46:17,2002,1977,-6,+6,Standard,60+0,D21,Normal
Rated bullet game,https://lichess.org/O5oFDiap,2023.04.06,thomas123456,HorseyGoBrrr,0-1,2023.04.06,17:44:11,1983,1996,-6,+6,Standard,60+0,B40,Time forfeit
Rated bullet game,https://lichess.org/1ozIRyvM,2023.04.06,HorseyGoBrrr,thomas123456,0-1,2023.04.06,17:42:57,2002,1976,-6,+7,Standard,60+0,A10,Normal
Rated bullet game,https://lichess.org/NHMc9iXy,2023.04.06,thomas123456,HorseyGoBrrr,0-1,2023.04.06,17:41:34,1982,1997,-6,+5,Standard,60+0,B21,Normal
Rated bullet game,https://lichess.org/ex9yg9ux,2023.04.06,HorseyGoBrrr,thomas123456,0-1,2023.04.06,17:39:15,2003,1976,-6,+6,Standard,60+0,A20,Time forfeit
Rated bullet game,https://lichess.org/2r46bIgt,2023.04.06,thomas123456,HorseyGoBrrr,0-1,2023.04.06,17:37:20,1981,1997,-5,+6,Standard,60+0,B40,Normal
Rated bullet game,https://lichess.org/MZnVhG9Q,2023.04.06,HorseyGoBrrr,thomas123456,0-1,2023.04.06,17:35:25,2003,1975,-6,+6,Standard,60+0,A10,Normal
Rated bullet game,https://lichess.org/uaIUOO86,2023.04.06,thomas123456,HorseyGoBrrr,0-1,2023.04.06,17:33:16,1980,1998,-5,+5,Standard,60+0,B40,Time forfeit
Rated bullet game,https://lichess.org/Eotk55D5,2023.04.06,HorseyGoBrrr,thomas123456,1-0,2023.04.06,17:31:22,1992,1986,+6,-6,Standard,60+0,D21,Time forfeit
Rated bullet game,https://lichess.org/84lYasEp,2023.04.06,thomas123456,HorseyGoBrrr,0-1,2023.04.06,17:29:53,1992,1986,-6,+6,Standard,60+0,B40,Normal
Rated bullet game,https://lichess.org/cSk4w0Hw,2023.04.06,HorseyGoBrrr,thomas123456,0-1,2023.04.06,17:27:38,1992,1986,-6,+6,Standard,60+0,A20,Time forfeit
Rated bullet game,https://lichess.org/9P6AJYaR,2023.04.06,thomas123456,HorseyGoBrrr,0-1,2023.04.06,17:26:45,1991,1986,-5,+6,Standard,60+0,B40,Normal
Rated bullet game,https://lichess.org/wjOjM7bt,2023.04.06,HorseyGoBrrr,thomas123456,1-0,2023.04.06,17:24:25,1980,1997,+6,-6,Standard,60+0,A20,Time forfeit
Rated bullet game,https://lichess.org/HLJX7fyW,2023.04.06,thomas123456,HorseyGoBrrr,1-0,2023.04.06,17:22:07,1992,1986,+5,-6,Standard,60+0,B40,Time forfeit
Rated bullet game,https://lichess.org/xmAJjfpj,2023.04.06,HorseyGoBrrr,thomas123456,1-0,2023.04.06,17:21:48,1980,1998,+6,-6,Standard,60+0,D07,Normal
Rated bullet game,https://lichess.org/OZFjohU8,2023.04.06,thomas123456,HorseyGoBrrr,1/2-1/2,2023.04.06,17:19:39,1998,1980,+0,+0,Standard,60+0,B40,Normal
Rated bullet game,https://lichess.org/c1YCDPxD,2023.04.06,HorseyGoBrrr,thomas123456,1/2-1/2,2023.04.06,17:17:41,1979,1998,+1,+0,Standard,60+0,A10,Time forfeit
Rated bullet game,https://lichess.org/4hTmHkU5,2023.04.06,thomas123456,HorseyGoBrrr,1-0,2023.04.06,17:15:25,1993,1985,+5,-6,Standard,60+0,C00,Time forfeit
Rated bullet game,https://lichess.org/rVZyJVTJ,2023.04.06,HorseyGoBrrr,thomas123456,1/2-1/2,2023.04.06,17:13:35,1985,1993,+0,+0,Standard,60+0,A10,Normal
Rated bullet game,https://lichess.org/AesWcZWD,2023.04.06,thomas123456,HorseyGoBrrr,1-0,2023.04.06,17:11:56,1987,1990,+6,-5,Standard,60+0,B40,Normal
Rated bullet game,https://lichess.org/CCSYk4ac,2023.04.06,HorseyGoBrrr,thomas123456,0-1,2023.04.06,17:11:14,1996,1981,-6,+6,Standard,60+0,A20,Normal
Rated bullet game,https://lichess.org/NesxQ19O,2023.04.06,thomas123456,HorseyGoBrrr,0-1,2023.04.06,17:09:38,1987,1991,-6,+5,Standard,60+0,A43,Normal
Rated bullet game,https://lichess.org/xxBEDY1g,2023.04.06,HorseyGoBrrr,thomas123456,0-1,2023.04.06,17:08:13,1997,1980,-6,+7,Standard,60+0,A20,Normal
Rated bullet game,https://lichess.org/V1RTeOEx,2023.04.06,thomas123456,HorseyGoBrrr,1-0,2023.04.06,17:07:04,1974,2003,+6,-6,Standard,60+0,B40,Normal
Rated bullet game,https://lichess.org/lhb7KLuq,2023.04.06,HorseyGoBrrr,thomas123456,1-0,2023.04.06,17:05:14,1997,1980,+6,-6,Standard,60+0,A20,Normal
Rated bullet game,https://lichess.org/41cM39YQ,2023.04.06,thomas123456,HorseyGoBrrr,1-0,2023.04.06,17:03:00,1973,2003,+7,-6,Standard,60+0,B40,Time forfeit
Rated bullet game,https://lichess.org/XGIWyWeG,2023.04.06,HorseyGoBrrr,thomas123456,1-0,2023.04.06,17:01:57,1998,1979,+5,-6,Standard,60+0,D21,Normal
Rated bullet game,https://lichess.org/zYyq1P5y,2023.04.06,thomas123456,HorseyGoBrrr,1-0,2023.04.06,17:00:06,1972,2004,+7,-6,Standard,60+0,B40,Normal
Rated bullet game,https://lichess.org/7bMKsonK,2023.04.06,HorseyGoBrrr,thomas123456,1-0,2023.04.06,16:57:54,1999,1978,+5,-6,Standard,60+0,D37,Time forfeit
Rated bullet game,https://lichess.org/AmMqKv97,2023.04.06,thomas123456,HorseyGoBrrr,1-0,2023.04.06,16:56:31,1972,2005,+6,-6,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/upltYNQA,2023.04.06,HorseyGoBrrr,thomas123456,0-1,2023.04.06,16:54:40,2011,1965,-6,+7,Standard,60+0,D91,Normal
Rated bullet game,https://lichess.org/dsSLlfLe,2023.04.06,thomas123456,HorseyGoBrrr,0-1,2023.04.06,16:52:29,1970,2006,-5,+5,Standard,60+0,B40,Time forfeit
Rated bullet game,https://lichess.org/QIipTYIc,2023.04.06,HorseyGoBrrr,thomas123456,1-0,2023.04.06,16:51:41,2001,1975,+5,-5,Standard,60+0,A20,Normal
Rated bullet game,https://lichess.org/S4cwJCoR,2023.04.06,RichardTheMastermind,thomas123456,1-0,2023.04.06,16:49:37,1979,1981,+5,-6,Standard,60+0,C01,Time forfeit
Rated bullet game,https://lichess.org/aAVpCgcT,2023.04.06,thomas123456,Leksindo,0-1,2023.04.06,16:47:48,1986,2026,-5,+5,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/uzI5ht5e,2023.04.06,Leksindo,thomas123456,1-0,2023.04.06,16:45:35,2021,1991,+5,-5,Standard,60+0,C69,Time forfeit
Rated bullet game,https://lichess.org/ELeOU6Xm,2023.04.06,ALV62,thomas123456,0-1,2023.04.06,16:43:16,1928,1987,-5,+4,Standard,60+0,D35,Time forfeit
Rated bullet game,https://lichess.org/Gso0ykk8,2023.04.06,thomas123456,madfilmz,1-0,2023.04.06,16:41:25,1982,1903,+5,-5,Standard,60+0,B01,Time forfeit
Rated bullet game,https://lichess.org/qTWl1ytP,2023.04.06,SergeyD52,thomas123456,0-1,2023.04.06,16:39:14,1952,1977,-5,+5,Standard,60+0,A01,Time forfeit
Rated bullet game,https://lichess.org/ldteZoHA,2023.04.06,thomas123456,SergeyD52,0-1,2023.04.06,16:37:09,1983,1946,-6,+6,Standard,60+0,B00,Time forfeit
Rated bullet game,https://lichess.org/7gTfRGRk,2023.04.06,thomas123456,l_r_k,0-1,2023.04.06,16:33:21,1990,1927,-7,+7,Standard,60+0,C42,Time forfeit
Rated bullet game,https://lichess.org/Wqpor2SC,2023.04.06,thomas123456,Karaoluk,1-0,2023.04.06,16:32:23,1985,1931,+5,-5,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/SLWUMEi9,2023.04.06,thomas123456,Klyapka,1-0,2023.04.06,16:30:18,1978,2050,+7,-7,Standard,60+0,B70,Time forfeit
Rated bullet game,https://lichess.org/5ZNP6cPc,2023.04.06,Klyapka,thomas123456,1-0,2023.04.06,16:28:15,2045,1982,+5,-4,Standard,60+0,C90,Time forfeit
Rated bullet game,https://lichess.org/AaoDFKUt,2023.04.06,JungleTryne,thomas123456,0-1,2023.04.06,16:26:08,1881,1978,-4,+4,Standard,60+0,C25,Time forfeit
