Event,Site,Date,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,Variant,TimeControl,ECO,Termination
Rated bullet game,https://lichess.org/A1pk79yL,2022.04.05,thomas123456,fa1352014,0-1,2022.04.05,13:50:38,1891,1922,-5,+5,Standard,60+0,B40,Normal
Rated bullet game,https://lichess.org/JAB0Ww8V,2022.04.05,fa1352014,thomas123456,1-0,2022.04.05,13:50:04,1916,1897,+6,-6,Standard,60+0,C21,Normal
Rated bullet game,https://lichess.org/tPFgPJib,2022.04.05,thomas123456,fa1352014,1-0,2022.04.05,13:48:01,1890,1922,+7,-6,Standard,60+0,B32,Time forfeit
Rated bullet game,https://lichess.org/7kkbiywi,2022.04.05,fa1352014,thomas123456,0-1,2022.04.05,13:45:58,1929,1884,-7,+6,Standard,60+0,C21,Time forfeit
Rated bullet game,https://lichess.org/ZWyARxNz,2022.04.05,thomas123456,fa1352014,0-1,2022.04.05,13:44:06,1889,1924,-5,+5,Standard,60+0,B10,Normal
Rated bullet game,https://lichess.org/hD274KYn,2022.04.05,fa1352014,thomas123456,1-0,2022.04.05,13:43:17,1918,1894,+6,-5,Standard,60+0,C50,Normal
Rated bullet game,https://lichess.org/aouErKkp,2022.04.05,thomas123456,fa1352014,0-1,2022.04.05,13:41:17,1900,1913,-6,+5,Standard,60+0,B40,Normal
Rated bullet game,https://lichess.org/aLNJqDoJ,2022.04.05,fa1352014,thomas123456,1-0,2022.04.05,13:39:10,1907,1905,+6,-5,Standard,60+0,C55,Normal
Rated bullet game,https://lichess.org/pb8gPCq3,2022.04.05,thomas123456,fa1352014,0-1,2022.04.05,13:37:14,1911,1901,-6,+6,Standard,60+0,B40,Normal
Rated bullet game,https://lichess.org/KJPuZTQA,2022.04.05,fa1352014,thomas123456,1-0,2022.04.05,13:36:01,1894,1917,+7,-6,Standard,60+0,C21,Normal
Rated bullet game,https://lichess.org/KfaRKswi,2022.04.05,thomas123456,fa1352014,0-1,2022.04.05,13:34:04,1924,1887,-7,+7,Standard,60+0,B21,Normal
Rated bullet game,https://lichess.org/POHOBiju,2022.04.05,fa1352014,thomas123456,0-1,2022.04.05,13:31:54,1893,1918,-6,+6,Standard,60+0,C21,Time forfeit
Rated bullet game,https://lichess.org/X5Cy47IC,2022.04.05,thomas123456,fa1352014,1-0,2022.04.05,13:29:53,1913,1899,+5,-6,Standard,60+0,B40,Time forfeit
Rated bullet game,https://lichess.org/hI1ceTeb,2022.04.05,fa1352014,thomas123456,0-1,2022.04.05,13:28:06,1906,1907,-7,+6,Standard,60+0,A00,Time forfeit
Rated bullet game,https://lichess.org/YDrOYvyG,2022.04.05,thomas123456,Zaneight01,1-0,2022.04.05,13:25:55,1901,1893,+6,-9,Standard,60+0,C00,Time forfeit
Rated bullet game,https://lichess.org/lVL0asGQ,2022.04.05,thomas123456,dashausgehortmir3000,1-0,2022.04.05,13:24:29,1896,1872,+5,-13,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/TbKzJtcR,2022.04.05,dashausgehortmir3000,thomas123456,1-0,2022.04.05,13:22:19,1856,1903,+16,-7,Standard,60+0,D00,Time forfeit
Rated bullet game,https://lichess.org/cw1ttgcR,2022.04.05,thomas123456,dashausgehortmir3000,1-0,2022.04.05,13:21:21,1897,1869,+6,-13,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/BcN6aZnz,2022.04.05,Bulkington,thomas123456,0-1,2022.04.05,13:19:55,1930,1891,-6,+6,Standard,60+0,A06,Normal
Rated bullet game,https://lichess.org/RViLWQbF,2022.04.05,IET420,thomas123456,1-0,2022.04.05,13:18:55,1852,1897,+8,-6,Standard,60+0,D02,Normal
Rated bullet game,https://lichess.org/Z5uagU4m,2022.04.05,Bomsjepom,thomas123456,0-1,2022.04.05,13:16:50,1905,1891,-6,+6,Standard,60+0,D35,Time forfeit
Rated bullet game,https://lichess.org/wl9uGYUJ,2022.04.05,thomas123456,Niki72,0-1,2022.04.05,13:14:55,1897,1916,-6,+5,Standard,60+0,B01,Time forfeit
Rated bullet game,https://lichess.org/EicYoOk7,2022.04.05,Yarash2110,thomas123456,0-1,2022.04.05,13:13:52,1872,1891,-5,+6,Standard,60+0,C54,Normal
Rated bullet game,https://lichess.org/v9Jw71WZ,2022.04.05,thomas123456,Yarash2110,1-0,2022.04.05,13:13:24,1886,1878,+5,-6,Standard,60+0,C51,Normal
Rated bullet game,https://lichess.org/3yv2Ov0r,2022.04.05,voxcore,thomas123456,0-1,2022.04.05,13:11:39,1879,1880,-6,+6,Standard,60+0,D00,Normal
Rated bullet game,https://lichess.org/W9DlefAv,2022.04.05,thomas123456,PetarDrljevic,1-0,2022.04.05,13:10:08,1874,1876,+6,-5,Standard,60+0,C58,Normal
Rated bullet game,https://lichess.org/c3fsqStQ,2022.04.05,PetarDrljevic,thomas123456,1-0,2022.04.05,13:08:32,1871,1880,+5,-6,Standard,60+0,C45,Normal
Rated bullet game,https://lichess.org/RAcwJtpN,2022.04.05,thomas123456,Juan_edi,1/2-1/2,2022.04.05,13:06:10,1880,1874,+0,+0,Standard,60+0,C51,Time forfeit
Rated bullet game,https://lichess.org/58lKosru,2022.04.04,SalahEldin_abumasoud,thomas123456,1-0,2022.04.04,14:52:40,1893,1886,+6,-6,Standard,60+0,D03,Normal
Rated bullet game,https://lichess.org/TWYmjTVG,2022.04.01,thomas123456,apokal,0-1,2022.04.01,12:59:12,1891,1932,-5,+5,Standard,60+0,C51,Normal
Rated bullet game,https://lichess.org/sZwhaXbX,2022.04.01,apokal,thomas123456,1-0,2022.04.01,12:57:46,1926,1896,+6,-5,Standard,60+0,D02,Normal
Rated bullet game,https://lichess.org/qXBnsTAR,2022.04.01,thomas123456,apokal,0-1,2022.04.01,12:55:55,1902,1921,-6,+5,Standard,60+0,C51,Normal
Rated bullet game,https://lichess.org/YPeBfJEp,2022.04.01,apokal,thomas123456,1-0,2022.04.01,12:54:02,1915,1907,+6,-5,Standard,60+0,D02,Time forfeit
Rated bullet game,https://lichess.org/kFXMM7HA,2022.04.01,thomas123456,apokal,1-0,2022.04.01,12:52:09,1901,1921,+6,-6,Standard,60+0,C50,Normal
Rated bullet game,https://lichess.org/ie6CuUgg,2022.04.01,apokal,thomas123456,0-1,2022.04.01,12:50:12,1928,1895,-7,+6,Standard,60+0,D02,Normal
Rated bullet game,https://lichess.org/bwmoT6F5,2022.04.01,thomas123456,apokal,0-1,2022.04.01,12:48:18,1900,1922,-5,+6,Standard,60+0,C52,Time forfeit
Rated bullet game,https://lichess.org/aCT0cFzk,2022.04.01,apokal,thomas123456,1-0,2022.04.01,12:47:08,1917,1906,+5,-6,Standard,60+0,D02,Normal
Rated bullet game,https://lichess.org/UJnKfXQP,2022.04.01,thomas123456,horly1largo76,1-0,2022.04.01,12:45:40,1900,1891,+6,-6,Standard,60+0,C51,Normal
Rated bullet game,https://lichess.org/AHncXNCW,2022.04.01,thomas123456,ericfuntilar30,0-1,2022.04.01,12:43:25,1906,1914,-6,+5,Standard,60+0,B54,Normal
Rated bullet game,https://lichess.org/joAwMPAk,2022.04.01,Jesse_the_devil,thomas123456,1-0,2022.04.01,12:41:29,1905,1912,+6,-6,Standard,60+0,D35,Time forfeit
Rated bullet game,https://lichess.org/UP6oWZvG,2022.04.01,thomas123456,ziontheson,0-1,2022.04.01,12:39:02,1919,1903,-7,+6,Standard,60+0,B10,Time forfeit
Rated bullet game,https://lichess.org/T5jYsbBd,2022.04.01,ziontheson,thomas123456,1-0,2022.04.01,12:37:01,1897,1926,+6,-7,Standard,60+0,D02,Normal
Rated bullet game,https://lichess.org/dfXQ3Y9s,2022.04.01,thomas123456,ziontheson,1-0,2022.04.01,12:34:41,1920,1902,+6,-5,Standard,60+0,B10,Time forfeit
Rated bullet game,https://lichess.org/hbtMy6t0,2022.03.17,makpearlson,thomas123456,0-1,2022.03.17,14:11:42,1934,1913,-6,+7,Standard,60+0,D02,Time forfeit
Rated bullet game,https://lichess.org/oyYY2LO4,2022.03.17,thomas123456,TheMiserable,1-0,2022.03.17,14:10:26,1907,1942,+6,-6,Standard,60+0,B00,Normal
Rated bullet game,https://lichess.org/x8lDgLul,2022.03.17,TheMiserable,thomas123456,1-0,2022.03.17,14:08:31,1936,1912,+6,-5,Standard,60+0,A00,Time forfeit
Rated bullet game,https://lichess.org/DEpTtqlN,2022.03.17,thomas123456,TheMiserable,1-0,2022.03.17,14:07:16,1906,1943,+6,-7,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/EVUsE7lp,2022.03.17,TheMiserable,thomas123456,1-0,2022.03.17,14:05:44,1937,1911,+6,-5,Standard,60+0,A00,Normal
Rated bullet game,https://lichess.org/S9EfQzFR,2022.03.14,thomas123456,asavci16,0-1,2022.03.14,16:35:42,1916,1963,-5,+5,Standard,60+0,C00,Time forfeit
Rated bullet game,https://lichess.org/wuWw7TFN,2022.03.14,asavci16,thomas123456,1-0,2022.03.14,16:33:48,1958,1921,+5,-5,Standard,60+0,C46,Normal
Rated bullet game,https://lichess.org/zVzYPcj6,2022.03.14,thomas123456,asavci16,0-1,2022.03.14,16:31:46,1927,1953,-6,+5,Standard,60+0,C00,Time forfeit
Rated bullet game,https://lichess.org/UE1v6rR6,2022.03.14,asavci16,thomas123456,1-0,2022.03.14,16:29:30,1947,1932,+6,-5,Standard,60+0,C46,Time forfeit
Rated bullet game,https://lichess.org/ieovTXvX,2022.03.14,thomas123456,asavci16,0-1,2022.03.14,16:27:40,1938,1941,-6,+6,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/5IsyBNn6,2022.03.14,thomas123456,lllyyylll,1-0,2022.03.14,16:25:25,1932,1943,+6,-6,Standard,60+0,B46,Time forfeit
Rated bullet game,https://lichess.org/Lepeb7s2,2022.03.14,TheDre92,thomas123456,1-0,2022.03.14,16:23:31,1929,1938,+6,-6,Standard,60+0,C46,Normal
Rated bullet game,https://lichess.org/RPsdTOuV,2022.03.14,caipiroska,thomas123456,1-0,2022.03.14,16:22:45,1932,1944,+6,-6,Standard,60+0,A00,Normal
Rated bullet game,https://lichess.org/J6Q17r6t,2022.03.14,thomas123456,Cerebri,0-1,2022.03.14,16:20:42,1949,1985,-5,+5,Standard,60+0,C40,Time forfeit
Rated bullet game,https://lichess.org/613BzX9T,2022.03.14,pakuszka,thomas123456,1-0,2022.03.14,16:18:40,1993,1954,+6,-5,Standard,60+0,C50,Time forfeit
Rated bullet game,https://lichess.org/dAJHgqwJ,2022.03.14,thomas123456,misobask,1-0,2022.03.14,16:17:20,1948,1969,+6,-6,Standard,60+0,B00,Normal
Rated bullet game,https://lichess.org/want5uvz,2022.03.14,Nkosijay,thomas123456,1-0,2022.03.14,16:15:58,1904,1954,+6,-6,Standard,60+0,A03,Normal
Rated bullet game,https://lichess.org/uzLJjztL,2022.03.13,Aaron_Enciso,thomas123456,1-0,2022.03.13,16:41:40,1997,1959,+5,-5,Standard,60+0,C44,Normal
Rated bullet game,https://lichess.org/MLmeZQVT,2022.03.13,thomas123456,Aaron_Enciso,0-1,2022.03.13,16:39:50,1964,1992,-5,+5,Standard,60+0,B43,Normal
Rated bullet game,https://lichess.org/NgUNpKtl,2022.03.13,Aaron_Enciso,thomas123456,1-0,2022.03.13,16:37:30,1986,1970,+6,-6,Standard,60+0,C44,Time forfeit
Rated bullet game,https://lichess.org/aQkgF1SS,2022.03.13,thomas123456,Aaron_Enciso,0-1,2022.03.13,16:35:06,1975,1981,-5,+5,Standard,60+0,B43,Time forfeit
Rated bullet game,https://lichess.org/YEp6kjuD,2022.03.13,Aaron_Enciso,thomas123456,1-0,2022.03.13,16:32:58,1975,1981,+6,-6,Standard,60+0,C44,Time forfeit
Rated bullet game,https://lichess.org/CA6WWnwv,2022.03.13,thomas123456,Aaron_Enciso,1-0,2022.03.13,16:32:11,1975,1981,+6,-6,Standard,60+0,B43,Normal
Rated bullet game,https://lichess.org/BQVzyPqy,2022.03.13,Aaron_Enciso,thomas123456,1-0,2022.03.13,16:30:13,1975,1981,+6,-6,Standard,60+0,C44,Time forfeit
Rated bullet game,https://lichess.org/2sVZh0VL,2022.03.13,thomas123456,Aaron_Enciso,1-0,2022.03.13,16:28:11,1975,1981,+6,-6,Standard,60+0,B43,Normal
Rated bullet game,https://lichess.org/rs2bdi8W,2022.03.13,Aaron_Enciso,thomas123456,1-0,2022.03.13,16:26:16,1975,1981,+6,-6,Standard,60+0,C44,Time forfeit
Rated bullet game,https://lichess.org/50Dv1rNz,2022.03.13,thomas123456,Aaron_Enciso,1-0,2022.03.13,16:25:48,1975,1980,+6,-5,Standard,60+0,B43,Normal
Rated bullet game,https://lichess.org/Tre6JN7N,2022.03.13,Aaron_Enciso,thomas123456,1-0,2022.03.13,16:23:54,1975,1981,+5,-6,Standard,60+0,C44,Normal
Rated bullet game,https://lichess.org/DoQl2w0V,2022.03.13,thomas123456,Aaron_Enciso,1-0,2022.03.13,16:22:58,1975,1980,+6,-5,Standard,60+0,B43,Normal
Rated bullet game,https://lichess.org/HOEMJVmm,2022.03.13,Leblero,thomas123456,1-0,2022.03.13,16:20:59,1913,1982,+7,-7,Standard,60+0,C30,Time forfeit
Rated bullet game,https://lichess.org/BuvX80Mi,2022.03.13,atmacxa,thomas123456,1-0,2022.03.13,16:18:51,2035,1987,+5,-5,Standard,60+0,D55,Normal
Rated bullet game,https://lichess.org/SsjMI7Mz,2022.03.13,thomas123456,haggai666,0-1,2022.03.13,16:16:49,1992,2042,-5,+5,Standard,60+0,C00,Time forfeit
Rated bullet game,https://lichess.org/BsKmXBdE,2022.03.13,thomas123456,capivara,1-0,2022.03.13,16:14:38,1985,2067,+7,-7,Standard,60+0,C41,Time forfeit
Rated bullet game,https://lichess.org/4WwuwLhc,2022.03.13,fherbst,thomas123456,0-1,2022.03.13,16:13:41,1967,1979,-5,+6,Standard,60+0,C21,Normal
Rated bullet game,https://lichess.org/CO0toLDA,2022.03.13,eraykaratoprak,thomas123456,1-0,2022.03.13,16:11:44,1991,1985,+5,-6,Standard,60+0,D00,Normal
Rated bullet game,https://lichess.org/hWMVlmPs,2022.03.13,thomas123456,eraykaratoprak,0-1,2022.03.13,16:10:28,1991,1985,-6,+6,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/1PKlnmta,2022.03.13,thomas123456,emersonsg,1-0,2022.03.13,16:08:32,1985,1955,+6,-5,Standard,60+0,B27,Normal
Rated bullet game,https://lichess.org/inZFF89M,2022.03.13,ChessChemik,thomas123456,1-0,2022.03.13,16:06:44,1993,1991,+6,-6,Standard,60+0,D00,Normal
Rated bullet game,https://lichess.org/mWAdu9in,2022.03.13,thomas123456,chesskingdum,0-1,2022.03.13,16:04:35,1997,1996,-6,+5,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/PGLvY6Mg,2022.03.13,chesskingdum,thomas123456,1-0,2022.03.13,16:02:34,1990,2003,+6,-6,Standard,60+0,A00,Time forfeit
Rated bullet game,https://lichess.org/HO2DGpsD,2022.03.11,thomas123456,aiva61,1-0,2022.03.11,15:07:51,1998,1920,+5,-4,Standard,60+0,B01,Time forfeit
Rated bullet game,https://lichess.org/3UvPhfUc,2022.03.11,aiva61,thomas123456,0-1,2022.03.11,15:05:34,1925,1994,-5,+4,Standard,60+0,C41,Time forfeit
Rated bullet game,https://lichess.org/yJyLA5OM,2022.03.11,thomas123456,aiva61,1-0,2022.03.11,15:04:17,1989,1930,+5,-5,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/v1BDQRpE,2022.03.11,aiva61,thomas123456,0-1,2022.03.11,15:03:05,1935,1984,-5,+5,Standard,60+0,C44,Normal
Rated bullet game,https://lichess.org/N4DarU1e,2022.03.11,thomas123456,aiva61,0-1,2022.03.11,15:00:55,1991,1928,-7,+7,Standard,60+0,B01,Time forfeit
Rated bullet game,https://lichess.org/C8of9e6s,2022.03.11,aiva61,thomas123456,1-0,2022.03.11,14:58:41,1921,1998,+7,-7,Standard,60+0,C30,Time forfeit
Rated bullet game,https://lichess.org/BoZJ6UD3,2022.03.11,thomas123456,aiva61,1-0,2022.03.11,14:56:26,1993,1925,+5,-4,Standard,60+0,B00,Time forfeit
Rated bullet game,https://lichess.org/4KWz84aR,2022.03.11,aiva61,thomas123456,0-1,2022.03.11,14:54:52,1930,1988,-5,+5,Standard,60+0,C30,Normal
Rated bullet game,https://lichess.org/blvDdSeC,2022.03.11,thomas123456,aiva61,1-0,2022.03.11,14:52:44,1983,1935,+5,-5,Standard,60+0,B01,Time forfeit
Rated bullet game,https://lichess.org/0K5FcGml,2022.03.11,aiva61,thomas123456,1-0,2022.03.11,14:51:17,1928,1990,+7,-7,Standard,60+0,C30,Normal
Rated bullet game,https://lichess.org/GIorCaYb,2022.03.11,thomas123456,aiva61,1-0,2022.03.11,14:49:03,1985,1933,+5,-5,Standard,60+0,B00,Time forfeit
Rated bullet game,https://lichess.org/TlJR0HW9,2022.03.11,aiva61,thomas123456,0-1,2022.03.11,14:46:55,1938,1980,-5,+5,Standard,60+0,C30,Normal
Rated bullet game,https://lichess.org/1kzxOtXl,2022.03.11,thomas123456,aiva61,1-0,2022.03.11,14:46:01,1975,1943,+5,-5,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/DRb9lbXe,2022.03.11,aiva61,thomas123456,1-0,2022.03.11,14:43:48,1937,1981,+6,-6,Standard,60+0,C45,Time forfeit
Rated bullet game,https://lichess.org/g6tRAQfx,2022.03.11,thomas123456,aiva61,0-1,2022.03.11,14:41:40,1988,1930,-7,+7,Standard,60+0,C42,Time forfeit
Rated bullet game,https://lichess.org/freC61yS,2022.03.11,aiva61,thomas123456,0-1,2022.03.11,14:39:59,1935,1983,-5,+5,Standard,60+0,C68,Normal
Rated bullet game,https://lichess.org/bP52nAxJ,2022.03.11,thomas123456,aiva61,1-0,2022.03.11,14:37:44,1978,1940,+5,-5,Standard,60+0,B00,Time forfeit
Rated bullet game,https://lichess.org/Pey4C7T6,2022.03.11,aiva61,thomas123456,0-1,2022.03.11,14:35:36,1946,1972,-6,+6,Standard,60+0,C30,Normal
Rated bullet game,https://lichess.org/GAwa1oSM,2022.03.11,thomas123456,aiva61,0-1,2022.03.11,14:33:20,1979,1939,-7,+7,Standard,60+0,B01,Time forfeit
Rated bullet game,https://lichess.org/cqcpf0C0,2022.03.11,aiva61,thomas123456,0-1,2022.03.11,14:31:21,1944,1973,-5,+6,Standard,60+0,C30,Normal
Rated bullet game,https://lichess.org/MNwBpTqG,2022.03.11,thomas123456,aiva61,1-0,2022.03.11,14:29:20,1968,1950,+5,-6,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/52fYK4RB,2022.03.11,aiva61,thomas123456,1-0,2022.03.11,14:27:56,1944,1974,+6,-6,Standard,60+0,C30,Normal
Rated bullet game,https://lichess.org/dsKyBr5P,2022.03.11,thomas123456,aiva61,1-0,2022.03.11,14:25:47,1969,1949,+5,-5,Standard,60+0,B01,Time forfeit
Rated bullet game,https://lichess.org/coeE14UU,2022.03.11,aiva61,thomas123456,0-1,2022.03.11,14:23:36,1954,1963,-5,+6,Standard,60+0,C30,Normal
Rated bullet game,https://lichess.org/1UlXVv5t,2022.03.11,thomas123456,perjakabodoh,0-1,2022.03.11,14:21:27,1969,1927,-6,+7,Standard,60+0,C00,Time forfeit
Rated bullet game,https://lichess.org/43ISVMGh,2022.03.11,Alexandr2,thomas123456,0-1,2022.03.11,14:19:39,2038,1962,-7,+7,Standard,60+0,D03,Normal
Rated bullet game,https://lichess.org/jrvXpaRA,2022.03.11,thomas123456,Alexandr2,0-1,2022.03.11,14:17:29,1967,2033,-5,+5,Standard,60+0,B34,Time forfeit
Rated bullet game,https://lichess.org/QNd1RNYB,2022.03.11,sanhari200,thomas123456,0-1,2022.03.11,14:16:18,1957,1961,-7,+6,Standard,60+0,C25,Normal
Rated bullet game,https://lichess.org/dXwh20B5,2022.03.11,thomas123456,sanhari200,1-0,2022.03.11,14:14:00,1956,1964,+5,-7,Standard,60+0,B32,Time forfeit
Rated bullet game,https://lichess.org/jCEQAsw5,2022.03.11,sanhari200,thomas123456,0-1,2022.03.11,14:11:38,1973,1949,-9,+7,Standard,60+0,C46,Time forfeit
Rated bullet game,https://lichess.org/K429n60N,2022.03.11,AlfonzoLouisOlendo,thomas123456,0-1,2022.03.11,14:09:09,2033,1942,-7,+7,Standard,60+0,C54,Time forfeit
Rated bullet game,https://lichess.org/kH7rXCWJ,2022.03.11,Priyanshu1502,thomas123456,1-0,2022.03.11,14:07:50,2062,1946,+3,-4,Standard,60+0,C44,Normal
Rated bullet game,https://lichess.org/9YCW80Hc,2022.03.11,thomas123456,Priyanshu1502,1-0,2022.03.11,14:06:07,1938,2069,+8,-7,Standard,60+0,B70,Normal
Rated bullet game,https://lichess.org/psyxz8CI,2022.03.11,Priyanshu1502,thomas123456,1-0,2022.03.11,14:04:03,2065,1942,+4,-4,Standard,60+0,C44,Time forfeit
Rated bullet game,https://lichess.org/oZ254MQw,2022.03.11,thomas123456,samiwolf,1-0,2022.03.11,14:01:50,1937,1903,+5,-6,Standard,60+0,B13,Time forfeit
Rated bullet game,https://lichess.org/28BsCVHZ,2022.03.11,thomas123456,rupty,0-1,2022.03.11,13:59:54,1943,1925,-6,+6,Standard,60+0,B12,Time forfeit
Rated bullet game,https://lichess.org/Xl78gO4R,2022.03.10,thomas123456,NjoyZz7,1-0,2022.03.10,15:50:02,1937,1977,+6,-7,Standard,60+0,C42,Normal
Rated bullet game,https://lichess.org/59WcWMi9,2022.03.10,NjoyZz7,thomas123456,0-1,2022.03.10,15:47:52,1983,1930,-6,+7,Standard,60+0,C25,Time forfeit
Rated bullet game,https://lichess.org/FdHmDoJe,2022.03.10,thomas123456,NjoyZz7,0-1,2022.03.10,15:45:49,1935,1978,-5,+5,Standard,60+0,B02,Time forfeit
Rated bullet game,https://lichess.org/ElMobbaP,2022.03.10,NjoyZz7,thomas123456,0-1,2022.03.10,15:43:38,1985,1928,-7,+7,Standard,60+0,C25,Normal
Rated bullet game,https://lichess.org/nSmX3vpo,2022.03.10,thomas123456,NjoyZz7,0-1,2022.03.10,15:41:32,1933,1980,-5,+5,Standard,60+0,B02,Time forfeit
Rated bullet game,https://lichess.org/rj3Ji4R7,2022.03.10,NjoyZz7,thomas123456,1-0,2022.03.10,15:39:35,1975,1938,+5,-5,Standard,60+0,C25,Time forfeit
Rated bullet game,https://lichess.org/d6c7w6O8,2022.03.10,thomas123456,NjoyZz7,1-0,2022.03.10,15:37:46,1932,1981,+6,-6,Standard,60+0,B02,Normal
Rated bullet game,https://lichess.org/HIljebLR,2022.03.10,NjoyZz7,thomas123456,1-0,2022.03.10,15:35:40,1976,1937,+5,-5,Standard,60+0,C25,Time forfeit
Rated bullet game,https://lichess.org/3Tk3GHaS,2022.03.10,thomas123456,NjoyZz7,1-0,2022.03.10,15:33:28,1930,1982,+7,-6,Standard,60+0,B02,Time forfeit
Rated bullet game,https://lichess.org/cuGaOIa1,2022.03.10,NjoyZz7,thomas123456,1-0,2022.03.10,15:31:15,1977,1935,+5,-5,Standard,60+0,C25,Time forfeit
Rated bullet game,https://lichess.org/FsLzvqcG,2022.03.10,thomas123456,NjoyZz7,0-1,2022.03.10,15:29:05,1940,1972,-5,+5,Standard,60+0,A05,Time forfeit
Rated bullet game,https://lichess.org/uu0sBIPT,2022.03.10,thomas123456,Greedlund,1-0,2022.03.10,15:27:12,1935,1924,+5,-5,Standard,60+0,B45,Normal
Rated bullet game,https://lichess.org/UB9WsTAm,2022.03.10,Greedlund,thomas123456,0-1,2022.03.10,15:25:15,1930,1929,-6,+6,Standard,60+0,D00,Normal
Rated bullet game,https://lichess.org/IV7lBvSs,2022.03.10,thomas123456,Greedlund,0-1,2022.03.10,15:24:03,1935,1924,-6,+6,Standard,60+0,B00,Normal
Rated bullet game,https://lichess.org/2b2ZwPZv,2022.03.10,Greedlund,thomas123456,0-1,2022.03.10,15:21:54,1930,1929,-6,+6,Standard,60+0,D00,Time forfeit
Rated bullet game,https://lichess.org/bMjSZbaC,2022.03.10,thomas123456,Greedlund,1-0,2022.03.10,15:20:48,1923,1936,+6,-6,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/twVnRyjD,2022.03.10,Greedlund,thomas123456,1-0,2022.03.10,15:18:52,1930,1929,+6,-6,Standard,60+0,D00,Time forfeit
Rated bullet game,https://lichess.org/96LrDNyS,2022.03.10,thomas123456,davidsolartediezmil,1-0,2022.03.10,15:17:04,1923,1958,+6,-6,Standard,60+0,C51,Normal
Rated bullet game,https://lichess.org/zy4GSlDZ,2022.03.10,Rusijan,thomas123456,1-0,2022.03.10,15:14:55,1986,1922,+5,-4,Standard,60+0,C93,Time forfeit
Rated bullet game,https://lichess.org/lrNtMsTk,2022.03.10,thomas123456,Medinad,1-0,2022.03.10,15:14:09,1922,1913,+5,-5,Standard,60+0,C40,Time forfeit
Rated bullet game,https://lichess.org/akPPMCFl,2022.03.10,Medinad,thomas123456,1-0,2022.03.10,15:11:53,1907,1928,+6,-6,Standard,60+0,C45,Time forfeit
Rated bullet game,https://lichess.org/nXFlZTnw,2022.03.10,thomas123456,YankeeHotelFoxtrot,1-0,2022.03.10,15:09:59,1922,1948,+6,-6,Standard,60+0,C41,Normal
Rated bullet game,https://lichess.org/xXjDQV04,2022.03.10,thomas123456,ASGHAR-BAKHTIARI,1-0,2022.03.10,15:07:43,1916,1879,+6,-5,Standard,60+0,B02,Time forfeit
Rated bullet game,https://lichess.org/3YHcL4un,2022.03.10,ASGHAR-BAKHTIARI,thomas123456,0-1,2022.03.10,15:07:28,1884,1911,-5,+5,Standard,60+0,C45,Normal
Rated bullet game,https://lichess.org/dNJ84liJ,2022.03.10,thomas123456,Timberg_Avicii,1-0,2022.03.10,15:05:15,1904,2019,+7,-8,Standard,60+0,B02,Time forfeit
Rated bullet game,https://lichess.org/BwiEWa97,2022.03.10,thomas123456,Tokantolov,1-0,2022.03.10,15:04:45,1898,1883,+6,-6,Standard,60+0,B10,Normal
Rated bullet game,https://lichess.org/aB6X1yaw,2022.03.10,DeusWinner,thomas123456,1/2-1/2,2022.03.10,15:02:26,1925,1898,+0,+0,Standard,60+0,A01,Normal
Rated bullet game,https://lichess.org/1TAzPtD4,2022.03.10,thomas123456,SteeCatsy,1-0,2022.03.10,15:00:03,1892,1908,+6,-5,Standard,60+0,B01,Time forfeit
Rated bullet game,https://lichess.org/lVZHLU4h,2022.03.10,SteeCatsy,thomas123456,1-0,2022.03.10,14:58:55,1903,1897,+5,-5,Standard,60+0,D02,Normal
Rated bullet game,https://lichess.org/qWme6H9h,2022.03.10,thomas123456,gusbox,1-0,2022.03.10,14:57:15,1892,1864,+5,-5,Standard,60+0,B46,Normal
Rated bullet game,https://lichess.org/Y13NvIDz,2022.03.10,gusbox,thomas123456,1-0,2022.03.10,14:55:26,1858,1898,+6,-6,Standard,60+0,C25,Normal
Rated bullet game,https://lichess.org/uzsbSBX5,2022.03.10,thomas123456,gusbox,0-1,2022.03.10,14:53:26,1905,1851,-7,+7,Standard,60+0,B46,Time forfeit
Rated bullet game,https://lichess.org/JC9zHHTN,2022.03.10,thomas123456,arcymisio,0-1,2022.03.10,14:51:17,1911,1853,-6,+7,Standard,60+0,C00,Time forfeit
Rated bullet game,https://lichess.org/t3DlGfFN,2022.03.10,thomas123456,plutonia,1-0,2022.03.10,14:50:11,1905,1922,+6,-6,Standard,60+0,C57,Normal
Rated bullet game,https://lichess.org/yEScBaeU,2022.03.10,Piroman82,thomas123456,0-1,2022.03.10,14:47:55,2041,1897,-8,+8,Standard,60+0,C46,Time forfeit
